activation_month,observation_month,months_since_activation,prior_revenue_lifecycle_state,revenue_lifecycle_state,persona,initial_subscription_group,segment_level,companies,transition_rate_from_prior_state_pct
2025-11-01,2025-12-01,1,Active,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,4,12.5
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Bikers_Drivers,plus,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Bikers_Drivers,start,persona_x_initial_plan,59,96.72
2025-11-01,2025-12-01,1,Active,At-risk,Bikers_Drivers,start,persona_x_initial_plan,2,3.28
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Bikers_Drivers,start,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Cleaning_CallCenters,business,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Cleaning_CallCenters,free,persona_x_initial_plan,5,100.0
2025-11-01,2025-12-01,1,Active,Active,Cleaning_CallCenters,plus,persona_x_initial_plan,4,100.0
2025-11-01,2025-12-01,1,Active,Active,Cleaning_CallCenters,start,persona_x_initial_plan,6,100.0
2025-11-01,2025-12-01,1,Active,Active,Consultant,business,persona_x_initial_plan,5,100.0
2025-11-01,2025-12-01,1,Active,Active,Consultant,free,persona_x_initial_plan,179,97.28
2025-11-01,2025-12-01,1,Active,At-risk,Consultant,free,persona_x_initial_plan,5,2.72
2025-11-01,2025-12-01,1,Active,Active,Consultant,plus,persona_x_initial_plan,41,100.0
2025-11-01,2025-12-01,1,Active,Active,Consultant,start,persona_x_initial_plan,204,99.03
2025-11-01,2025-12-01,1,Active,At-risk,Consultant,start,persona_x_initial_plan,2,0.97
2025-11-01,2025-12-01,1,Active,Active,Developer_IT,business,persona_x_initial_plan,3,75.0
2025-11-01,2025-12-01,1,Active,At-risk,Developer_IT,business,persona_x_initial_plan,1,25.0
2025-11-01,2025-12-01,1,Active,Active,Developer_IT,free,persona_x_initial_plan,95,95.96
2025-11-01,2025-12-01,1,Active,At-risk,Developer_IT,free,persona_x_initial_plan,4,4.04
2025-11-01,2025-12-01,1,Active,Active,Developer_IT,plus,persona_x_initial_plan,14,100.0
2025-11-01,2025-12-01,1,Active,Active,Developer_IT,start,persona_x_initial_plan,111,98.23
2025-11-01,2025-12-01,1,Active,At-risk,Developer_IT,start,persona_x_initial_plan,2,1.77
2025-11-01,2025-12-01,1,Active,Active,Media_Publishing,business,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Media_Publishing,free,persona_x_initial_plan,45,100.0
2025-11-01,2025-12-01,1,Active,Active,Media_Publishing,plus,persona_x_initial_plan,6,85.71
2025-11-01,2025-12-01,1,Active,At-risk,Media_Publishing,plus,persona_x_initial_plan,1,14.29
2025-11-01,2025-12-01,1,Active,Active,Media_Publishing,start,persona_x_initial_plan,34,94.44
2025-11-01,2025-12-01,1,Active,At-risk,Media_Publishing,start,persona_x_initial_plan,2,5.56
2025-11-01,2025-12-01,1,Active,Active,Medical_Professionals,free,persona_x_initial_plan,13,100.0
2025-11-01,2025-12-01,1,Active,Active,Medical_Professionals,plus,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Medical_Professionals,start,persona_x_initial_plan,15,100.0
2025-11-01,2025-12-01,1,Active,Active,Others,business,persona_x_initial_plan,7,100.0
2025-11-01,2025-12-01,1,Active,Active,Others,free,persona_x_initial_plan,123,95.35
2025-11-01,2025-12-01,1,Active,At-risk,Others,free,persona_x_initial_plan,6,4.65
2025-11-01,2025-12-01,1,Never monetized,Active,Others,free,persona_x_initial_plan,1,50.0
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Others,free,persona_x_initial_plan,1,50.0
2025-11-01,2025-12-01,1,Active,Active,Others,plus,persona_x_initial_plan,60,95.24
2025-11-01,2025-12-01,1,Active,At-risk,Others,plus,persona_x_initial_plan,3,4.76
2025-11-01,2025-12-01,1,Active,Active,Others,start,persona_x_initial_plan,156,97.5
2025-11-01,2025-12-01,1,Active,At-risk,Others,start,persona_x_initial_plan,4,2.5
2025-11-01,2025-12-01,1,Active,Active,Professeur,free,persona_x_initial_plan,36,94.74
2025-11-01,2025-12-01,1,Active,At-risk,Professeur,free,persona_x_initial_plan,2,5.26
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Professeur,free,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Professeur,plus,persona_x_initial_plan,6,85.71
2025-11-01,2025-12-01,1,Active,At-risk,Professeur,plus,persona_x_initial_plan,1,14.29
2025-11-01,2025-12-01,1,Active,Active,Professeur,start,persona_x_initial_plan,29,100.0
2025-11-01,2025-12-01,1,Active,Active,Repair,free,persona_x_initial_plan,6,85.71
2025-11-01,2025-12-01,1,Active,At-risk,Repair,free,persona_x_initial_plan,1,14.29
2025-11-01,2025-12-01,1,Active,Active,Repair,start,persona_x_initial_plan,8,100.0
2025-11-01,2025-12-01,1,Active,Active,Repair_Installation,free,persona_x_initial_plan,3,100.0
2025-11-01,2025-12-01,1,Active,Active,Repair_Installation,plus,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Repair_Installation,start,persona_x_initial_plan,5,100.0
2025-11-01,2025-12-01,1,Active,Active,Restauration,free,persona_x_initial_plan,17,85.0
2025-11-01,2025-12-01,1,Active,At-risk,Restauration,free,persona_x_initial_plan,3,15.0
2025-11-01,2025-12-01,1,Active,Active,Restauration,plus,persona_x_initial_plan,8,100.0
2025-11-01,2025-12-01,1,Active,Active,Restauration,start,persona_x_initial_plan,31,100.0
2025-11-01,2025-12-01,1,Active,Active,Retail,business,persona_x_initial_plan,5,100.0
2025-11-01,2025-12-01,1,Active,Active,Retail,free,persona_x_initial_plan,104,95.41
2025-11-01,2025-12-01,1,Active,At-risk,Retail,free,persona_x_initial_plan,5,4.59
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Retail,free,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Retail,plus,persona_x_initial_plan,44,97.78
2025-11-01,2025-12-01,1,Active,At-risk,Retail,plus,persona_x_initial_plan,1,2.22
2025-11-01,2025-12-01,1,Active,Active,Retail,start,persona_x_initial_plan,156,97.5
2025-11-01,2025-12-01,1,Active,At-risk,Retail,start,persona_x_initial_plan,4,2.5
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Retail,start,persona_x_initial_plan,1,100.0
2025-11-01,2025-12-01,1,Active,Active,Wholesale,business,persona_x_initial_plan,4,100.0
2025-11-01,2025-12-01,1,Active,Active,Wholesale,free,persona_x_initial_plan,18,100.0
2025-11-01,2025-12-01,1,Active,Active,Wholesale,plus,persona_x_initial_plan,17,100.0
2025-11-01,2025-12-01,1,Active,Active,Wholesale,start,persona_x_initial_plan,22,100.0
2025-11-01,2025-12-01,1,Never monetized,Never monetized,Wholesale,start,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,ALL,business,initial_plan,40,86.96
2025-11-01,2026-01-01,2,Active,At-risk,ALL,business,initial_plan,6,13.04
2025-11-01,2026-01-01,2,At-risk,At-risk,ALL,business,initial_plan,4,100.0
2025-11-01,2026-01-01,2,Active,Active,ALL,free,initial_plan,843,95.15
2025-11-01,2026-01-01,2,Active,At-risk,ALL,free,initial_plan,43,4.85
2025-11-01,2026-01-01,2,At-risk,Active,ALL,free,initial_plan,5,13.89
2025-11-01,2026-01-01,2,At-risk,At-risk,ALL,free,initial_plan,31,86.11
2025-11-01,2026-01-01,2,Never monetized,Active,ALL,free,initial_plan,1,25.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,ALL,free,initial_plan,3,75.0
2025-11-01,2026-01-01,2,Active,Active,ALL,plus,initial_plan,331,95.11
2025-11-01,2026-01-01,2,Active,At-risk,ALL,plus,initial_plan,17,4.89
2025-11-01,2026-01-01,2,At-risk,Active,ALL,plus,initial_plan,2,16.67
2025-11-01,2026-01-01,2,At-risk,At-risk,ALL,plus,initial_plan,10,83.33
2025-11-01,2026-01-01,2,Never monetized,Never monetized,ALL,plus,initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,ALL,start,initial_plan,1034,96.28
2025-11-01,2026-01-01,2,Active,At-risk,ALL,start,initial_plan,40,3.72
2025-11-01,2026-01-01,2,At-risk,Active,ALL,start,initial_plan,2,10.0
2025-11-01,2026-01-01,2,At-risk,At-risk,ALL,start,initial_plan,18,90.0
2025-11-01,2026-01-01,2,Never monetized,Active,ALL,start,initial_plan,1,25.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,ALL,start,initial_plan,3,75.0
2025-11-01,2026-01-01,2,Active,Active,ALL,ALL,overall,2248,95.5
2025-11-01,2026-01-01,2,Active,At-risk,ALL,ALL,overall,106,4.5
2025-11-01,2026-01-01,2,At-risk,Active,ALL,ALL,overall,9,12.5
2025-11-01,2026-01-01,2,At-risk,At-risk,ALL,ALL,overall,63,87.5
2025-11-01,2026-01-01,2,Never monetized,Active,ALL,ALL,overall,2,22.22
2025-11-01,2026-01-01,2,Never monetized,Never monetized,ALL,ALL,overall,7,77.78
2025-11-01,2026-01-01,2,Active,Active,Automobile_Trade_Repair,ALL,persona,84,94.38
2025-11-01,2026-01-01,2,Active,At-risk,Automobile_Trade_Repair,ALL,persona,5,5.62
2025-11-01,2026-01-01,2,At-risk,Active,Automobile_Trade_Repair,ALL,persona,1,25.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Automobile_Trade_Repair,ALL,persona,3,75.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Automobile_Trade_Repair,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,BTP,ALL,persona,421,95.46
2025-11-01,2026-01-01,2,Active,At-risk,BTP,ALL,persona,20,4.54
2025-11-01,2026-01-01,2,At-risk,Active,BTP,ALL,persona,1,12.5
2025-11-01,2026-01-01,2,At-risk,At-risk,BTP,ALL,persona,7,87.5
2025-11-01,2026-01-01,2,Never monetized,Never monetized,BTP,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Bankers_Insurance,ALL,persona,29,93.55
2025-11-01,2026-01-01,2,Active,At-risk,Bankers_Insurance,ALL,persona,2,6.45
2025-11-01,2026-01-01,2,At-risk,At-risk,Bankers_Insurance,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Bikers_Drivers,ALL,persona,124,86.71
2025-11-01,2026-01-01,2,Active,At-risk,Bikers_Drivers,ALL,persona,19,13.29
2025-11-01,2026-01-01,2,At-risk,At-risk,Bikers_Drivers,ALL,persona,12,100.0
2025-11-01,2026-01-01,2,Never monetized,Active,Bikers_Drivers,ALL,persona,1,50.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Bikers_Drivers,ALL,persona,1,50.0
2025-11-01,2026-01-01,2,Active,Active,Cleaning_CallCenters,ALL,persona,16,100.0
2025-11-01,2026-01-01,2,Active,Active,Consultant,ALL,persona,416,96.97
2025-11-01,2026-01-01,2,Active,At-risk,Consultant,ALL,persona,13,3.03
2025-11-01,2026-01-01,2,At-risk,At-risk,Consultant,ALL,persona,7,100.0
2025-11-01,2026-01-01,2,Active,Active,Developer_IT,ALL,persona,219,98.21
2025-11-01,2026-01-01,2,Active,At-risk,Developer_IT,ALL,persona,4,1.79
2025-11-01,2026-01-01,2,At-risk,Active,Developer_IT,ALL,persona,1,14.29
2025-11-01,2026-01-01,2,At-risk,At-risk,Developer_IT,ALL,persona,6,85.71
2025-11-01,2026-01-01,2,Active,Active,Media_Publishing,ALL,persona,84,97.67
2025-11-01,2026-01-01,2,Active,At-risk,Media_Publishing,ALL,persona,2,2.33
2025-11-01,2026-01-01,2,At-risk,Active,Media_Publishing,ALL,persona,2,66.67
2025-11-01,2026-01-01,2,At-risk,At-risk,Media_Publishing,ALL,persona,1,33.33
2025-11-01,2026-01-01,2,Active,Active,Medical_Professionals,ALL,persona,29,100.0
2025-11-01,2026-01-01,2,Active,Active,Others,ALL,persona,331,95.39
2025-11-01,2026-01-01,2,Active,At-risk,Others,ALL,persona,16,4.61
2025-11-01,2026-01-01,2,At-risk,Active,Others,ALL,persona,2,15.38
2025-11-01,2026-01-01,2,At-risk,At-risk,Others,ALL,persona,11,84.62
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Others,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Professeur,ALL,persona,71,100.0
2025-11-01,2026-01-01,2,At-risk,Active,Professeur,ALL,persona,1,33.33
2025-11-01,2026-01-01,2,At-risk,At-risk,Professeur,ALL,persona,2,66.67
2025-11-01,2026-01-01,2,Never monetized,Active,Professeur,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Repair,ALL,persona,13,92.86
2025-11-01,2026-01-01,2,Active,At-risk,Repair,ALL,persona,1,7.14
2025-11-01,2026-01-01,2,At-risk,At-risk,Repair,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Repair_Installation,ALL,persona,9,100.0
2025-11-01,2026-01-01,2,Active,Active,Restauration,ALL,persona,52,92.86
2025-11-01,2026-01-01,2,Active,At-risk,Restauration,ALL,persona,4,7.14
2025-11-01,2026-01-01,2,At-risk,At-risk,Restauration,ALL,persona,3,100.0
2025-11-01,2026-01-01,2,Active,Active,Retail,ALL,persona,291,94.17
2025-11-01,2026-01-01,2,Active,At-risk,Retail,ALL,persona,18,5.83
2025-11-01,2026-01-01,2,At-risk,Active,Retail,ALL,persona,1,10.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Retail,ALL,persona,9,90.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Retail,ALL,persona,2,100.0
2025-11-01,2026-01-01,2,Active,Active,Wholesale,ALL,persona,59,96.72
2025-11-01,2026-01-01,2,Active,At-risk,Wholesale,ALL,persona,2,3.28
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Wholesale,ALL,persona,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,3,100.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Automobile_Trade_Repair,business,persona_x_initial_plan,2,100.0
2025-11-01,2026-01-01,2,Active,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,25,89.29
2025-11-01,2026-01-01,2,Active,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,3,10.71
2025-11-01,2026-01-01,2,At-risk,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,26,96.3
2025-11-01,2026-01-01,2,Active,At-risk,Automobile_Trade_Repair,plus,persona_x_initial_plan,1,3.7
2025-11-01,2026-01-01,2,Active,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,30,96.77
2025-11-01,2026-01-01,2,Active,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,1,3.23
2025-11-01,2026-01-01,2,At-risk,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Automobile_Trade_Repair,start,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,BTP,business,persona_x_initial_plan,11,91.67
2025-11-01,2026-01-01,2,Active,At-risk,BTP,business,persona_x_initial_plan,1,8.33
2025-11-01,2026-01-01,2,Active,Active,BTP,free,persona_x_initial_plan,134,93.71
2025-11-01,2026-01-01,2,Active,At-risk,BTP,free,persona_x_initial_plan,9,6.29
2025-11-01,2026-01-01,2,At-risk,Active,BTP,free,persona_x_initial_plan,1,33.33
2025-11-01,2026-01-01,2,At-risk,At-risk,BTP,free,persona_x_initial_plan,2,66.67
2025-11-01,2026-01-01,2,Never monetized,Never monetized,BTP,free,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,BTP,plus,persona_x_initial_plan,88,96.7
2025-11-01,2026-01-01,2,Active,At-risk,BTP,plus,persona_x_initial_plan,3,3.3
2025-11-01,2026-01-01,2,At-risk,At-risk,BTP,plus,persona_x_initial_plan,2,100.0
2025-11-01,2026-01-01,2,Active,Active,BTP,start,persona_x_initial_plan,188,96.41
2025-11-01,2026-01-01,2,Active,At-risk,BTP,start,persona_x_initial_plan,7,3.59
2025-11-01,2026-01-01,2,At-risk,At-risk,BTP,start,persona_x_initial_plan,3,100.0
2025-11-01,2026-01-01,2,Active,Active,Bankers_Insurance,free,persona_x_initial_plan,17,89.47
2025-11-01,2026-01-01,2,Active,At-risk,Bankers_Insurance,free,persona_x_initial_plan,2,10.53
2025-11-01,2026-01-01,2,At-risk,At-risk,Bankers_Insurance,free,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Bankers_Insurance,start,persona_x_initial_plan,12,100.0
2025-11-01,2026-01-01,2,Active,Active,Bikers_Drivers,business,persona_x_initial_plan,3,60.0
2025-11-01,2026-01-01,2,Active,At-risk,Bikers_Drivers,business,persona_x_initial_plan,2,40.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Bikers_Drivers,business,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Bikers_Drivers,free,persona_x_initial_plan,45,88.24
2025-11-01,2026-01-01,2,Active,At-risk,Bikers_Drivers,free,persona_x_initial_plan,6,11.76
2025-11-01,2026-01-01,2,At-risk,At-risk,Bikers_Drivers,free,persona_x_initial_plan,5,100.0
2025-11-01,2026-01-01,2,Active,Active,Bikers_Drivers,plus,persona_x_initial_plan,23,82.14
2025-11-01,2026-01-01,2,Active,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,5,17.86
2025-11-01,2026-01-01,2,At-risk,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,4,100.0
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Bikers_Drivers,plus,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Bikers_Drivers,start,persona_x_initial_plan,53,89.83
2025-11-01,2026-01-01,2,Active,At-risk,Bikers_Drivers,start,persona_x_initial_plan,6,10.17
2025-11-01,2026-01-01,2,At-risk,At-risk,Bikers_Drivers,start,persona_x_initial_plan,2,100.0
2025-11-01,2026-01-01,2,Never monetized,Active,Bikers_Drivers,start,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Cleaning_CallCenters,business,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Cleaning_CallCenters,free,persona_x_initial_plan,5,100.0
2025-11-01,2026-01-01,2,Active,Active,Cleaning_CallCenters,plus,persona_x_initial_plan,4,100.0
2025-11-01,2026-01-01,2,Active,Active,Cleaning_CallCenters,start,persona_x_initial_plan,6,100.0
2025-11-01,2026-01-01,2,Active,Active,Consultant,business,persona_x_initial_plan,5,100.0
2025-11-01,2026-01-01,2,Active,Active,Consultant,free,persona_x_initial_plan,171,95.53
2025-11-01,2026-01-01,2,Active,At-risk,Consultant,free,persona_x_initial_plan,8,4.47
2025-11-01,2026-01-01,2,At-risk,At-risk,Consultant,free,persona_x_initial_plan,5,100.0
2025-11-01,2026-01-01,2,Active,Active,Consultant,plus,persona_x_initial_plan,40,97.56
2025-11-01,2026-01-01,2,Active,At-risk,Consultant,plus,persona_x_initial_plan,1,2.44
2025-11-01,2026-01-01,2,Active,Active,Consultant,start,persona_x_initial_plan,200,98.04
2025-11-01,2026-01-01,2,Active,At-risk,Consultant,start,persona_x_initial_plan,4,1.96
2025-11-01,2026-01-01,2,At-risk,At-risk,Consultant,start,persona_x_initial_plan,2,100.0
2025-11-01,2026-01-01,2,Active,Active,Developer_IT,business,persona_x_initial_plan,3,100.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Developer_IT,business,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Developer_IT,free,persona_x_initial_plan,94,98.95
2025-11-01,2026-01-01,2,Active,At-risk,Developer_IT,free,persona_x_initial_plan,1,1.05
2025-11-01,2026-01-01,2,At-risk,At-risk,Developer_IT,free,persona_x_initial_plan,4,100.0
2025-11-01,2026-01-01,2,Active,Active,Developer_IT,plus,persona_x_initial_plan,14,100.0
2025-11-01,2026-01-01,2,Active,Active,Developer_IT,start,persona_x_initial_plan,108,97.3
2025-11-01,2026-01-01,2,Active,At-risk,Developer_IT,start,persona_x_initial_plan,3,2.7
2025-11-01,2026-01-01,2,At-risk,Active,Developer_IT,start,persona_x_initial_plan,1,50.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Developer_IT,start,persona_x_initial_plan,1,50.0
2025-11-01,2026-01-01,2,Active,Active,Media_Publishing,business,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Media_Publishing,free,persona_x_initial_plan,43,95.56
2025-11-01,2026-01-01,2,Active,At-risk,Media_Publishing,free,persona_x_initial_plan,2,4.44
2025-11-01,2026-01-01,2,Active,Active,Media_Publishing,plus,persona_x_initial_plan,6,100.0
2025-11-01,2026-01-01,2,At-risk,Active,Media_Publishing,plus,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Media_Publishing,start,persona_x_initial_plan,34,100.0
2025-11-01,2026-01-01,2,At-risk,Active,Media_Publishing,start,persona_x_initial_plan,1,50.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Media_Publishing,start,persona_x_initial_plan,1,50.0
2025-11-01,2026-01-01,2,Active,Active,Medical_Professionals,free,persona_x_initial_plan,13,100.0
2025-11-01,2026-01-01,2,Active,Active,Medical_Professionals,plus,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Medical_Professionals,start,persona_x_initial_plan,15,100.0
2025-11-01,2026-01-01,2,Active,Active,Others,business,persona_x_initial_plan,5,71.43
2025-11-01,2026-01-01,2,Active,At-risk,Others,business,persona_x_initial_plan,2,28.57
2025-11-01,2026-01-01,2,Active,Active,Others,free,persona_x_initial_plan,119,95.97
2025-11-01,2026-01-01,2,Active,At-risk,Others,free,persona_x_initial_plan,5,4.03
2025-11-01,2026-01-01,2,At-risk,Active,Others,free,persona_x_initial_plan,2,33.33
2025-11-01,2026-01-01,2,At-risk,At-risk,Others,free,persona_x_initial_plan,4,66.67
2025-11-01,2026-01-01,2,Never monetized,Never monetized,Others,free,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Others,plus,persona_x_initial_plan,57,95.0
2025-11-01,2026-01-01,2,Active,At-risk,Others,plus,persona_x_initial_plan,3,5.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Others,plus,persona_x_initial_plan,3,100.0
2025-11-01,2026-01-01,2,Active,Active,Others,start,persona_x_initial_plan,150,96.15
2025-11-01,2026-01-01,2,Active,At-risk,Others,start,persona_x_initial_plan,6,3.85
2025-11-01,2026-01-01,2,At-risk,At-risk,Others,start,persona_x_initial_plan,4,100.0
2025-11-01,2026-01-01,2,Active,Active,Professeur,free,persona_x_initial_plan,36,100.0
2025-11-01,2026-01-01,2,At-risk,At-risk,Professeur,free,persona_x_initial_plan,2,100.0
2025-11-01,2026-01-01,2,Never monetized,Active,Professeur,free,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Professeur,plus,persona_x_initial_plan,6,100.0
2025-11-01,2026-01-01,2,At-risk,Active,Professeur,plus,persona_x_initial_plan,1,100.0
2025-11-01,2026-01-01,2,Active,Active,Professeur,start,persona_x_initial_plan,29,100.0
